Sun Jun 12 17:43:12 2016, 1465746192.623,  2753.047,  2688.660,     8.927,    -0.025,  -357.080,    -0.223,   -19.799,  -637.901
Sun Jun 12 17:44:19 2016, 1465746259.494,  2820.386,  2755.968,     8.939,    -0.026,  -343.808,    -0.232,   -20.285,  -653.531
Sun Jun 12 17:45:26 2016, 1465746326.713,  2887.124,  2822.735,     8.931,    -0.025,  -357.240,    -0.223,   -20.761,  -668.820
Sun Jun 12 17:46:33 2016, 1465746393.390,  2954.235,  2889.843,     8.920,    -0.025,  -356.800,    -0.223,   -21.239,  -684.192
Sun Jun 12 17:47:40 2016, 1465746460.724,  3021.101,  2956.713,     8.915,    -0.026,  -342.885,    -0.232,   -21.727,  -699.908
Sun Jun 12 17:48:47 2016, 1465746527.564,  3087.930,  3023.543,     8.915,    -0.026,  -342.885,    -0.232,   -22.210,  -715.400
Sun Jun 12 17:49:54 2016, 1465746594.439,  3154.700,  3090.312,     8.942,    -0.026,  -343.923,    -0.232,   -22.688,  -730.764
Sun Jun 12 17:51:01 2016, 1465746661.124,  3222.427,  3158.043,     8.921,    -0.026,  -343.115,    -0.232,   -23.179,  -746.589
Sun Jun 12 17:52:08 2016, 1465746728.960,  3289.196,  3224.808,     8.928,    -0.026,  -343.385,    -0.232,   -23.664,  -762.133
Sun Jun 12 17:53:15 2016, 1465746795.649,  3355.995,  3291.607,     8.938,    -0.025,  -357.520,    -0.223,   -24.145,  -777.603
Sun Jun 12 17:54:22 2016, 1465746862.596,  3422.925,  3358.538,     8.921,    -0.026,  -343.115,    -0.232,   -24.626,  -793.059
Sun Jun 12 17:55:29 2016, 1465746929.511,  3491.086,  3426.468,     8.921,    -0.026,  -343.115,    -0.232,   -25.117,  -808.890
Sun Jun 12 17:56:37 2016, 1465746997.796,  3557.863,  3493.472,     8.940,    -0.026,  -343.846,    -0.232,   -25.608,  -824.613
Sun Jun 12 17:57:44 2016, 1465747064.477,  3624.621,  3560.231,     8.937,    -0.026,  -343.731,    -0.232,   -26.099,  -840.409
Sun Jun 12 17:58:51 2016, 1465747131.354,  3691.451,  3627.062,     8.924,    -0.026,  -343.231,    -0.232,   -26.594,  -856.294
Sun Jun 12 17:59:58 2016, 1465747198.090,  3758.219,  3693.832,     8.928,    -0.027,  -330.667,    -0.241,   -27.079,  -871.893
Sun Jun 12 18:01:04 2016, 1465747264.907,  3824.988,  3760.600,     8.926,    -0.026,  -343.308,    -0.232,   -27.564,  -887.472
Sun Jun 12 18:02:13 2016, 1465747333.281,  3893.867,  3829.474,     8.937,    -0.026,  -343.731,    -0.232,   -28.066,  -903.671
Sun Jun 12 18:03:20 2016, 1465747400.632,  3960.767,  3896.257,     8.938,    -0.026,  -343.769,    -0.232,   -28.558,  -919.423
Sun Jun 12 18:04:27 2016, 1465747467.521,  4027.598,  3963.209,     8.936,    -0.026,  -343.692,    -0.232,   -29.052,  -935.305
Sun Jun 12 18:05:34 2016, 1465747534.454,  4094.948,  4030.332,     8.924,    -0.026,  -343.231,    -0.232,   -29.541,  -951.006
Sun Jun 12 18:06:41 2016, 1465747601.674,  4161.734,  4097.359,     8.925,    -0.026,  -343.269,    -0.232,   -30.036,  -966.894
Sun Jun 12 18:07:48 2016, 1465747668.542,  4228.474,  4164.100,     8.924,    -0.026,  -343.231,    -0.232,   -30.522,  -982.525
Sun Jun 12 18:08:55 2016, 1465747735.410,  4295.534,  4231.157,     8.916,    -0.026,  -342.923,    -0.232,   -31.010,  -998.199
Sun Jun 12 18:10:02 2016, 1465747802.339,  4362.292,  4297.916,     8.934,    -0.026,  -343.615,    -0.232,   -31.500, -1013.921
Sun Jun 12 18:11:09 2016, 1465747869.247,  4429.312,  4364.936,     8.928,    -0.025,  -357.120,    -0.223,   -31.987, -1029.566
Sun Jun 12 18:12:16 2016, 1465747936.325,  4496.102,  4431.725,     8.928,    -0.025,  -357.120,    -0.223,   -32.467, -1044.986
Sun Jun 12 18:13:23 2016, 1465748003.051,  4562.892,  4498.515,     8.907,    -0.025,  -356.280,    -0.223,   -32.943, -1060.254
Sun Jun 12 18:14:29 2016, 1465748069.786,  4629.481,  4565.104,     8.928,    -0.027,  -330.667,    -0.241,   -33.426, -1075.789
Sun Jun 12 18:15:36 2016, 1465748136.573,  4699.148,  4634.772,     8.909,    -0.026,  -342.654,    -0.232,   -33.924, -1091.994
Sun Jun 12 18:16:46 2016, 1465748206.236,  4766.038,  4701.662,     8.917,    -0.025,  -356.680,    -0.223,   -34.418, -1107.628
Sun Jun 12 18:17:53 2016, 1465748273.012,  4832.836,  4768.460,     8.904,    -0.026,  -342.462,    -0.232,   -34.894, -1122.916
Sun Jun 12 18:18:59 2016, 1465748339.906,  4899.676,  4835.299,     8.929,    -0.024,  -372.042,    -0.214,   -35.360, -1137.876
Sun Jun 12 18:20:06 2016, 1465748406.759,  4966.575,  4902.199,     8.909,    -0.025,  -356.360,    -0.223,   -35.824, -1152.759
Sun Jun 12 18:21:13 2016, 1465748473.717,  5033.355,  4968.979,     8.919,    -0.024,  -371.625,    -0.214,   -36.293, -1167.834
Sun Jun 12 18:22:20 2016, 1465748540.492,  5101.523,  5037.147,     8.929,    -0.025,  -357.160,    -0.223,   -36.774, -1183.262
Sun Jun 12 18:23:28 2016, 1465748608.754,  5168.362,  5103.985,     8.909,    -0.024,  -371.208,    -0.214,   -37.243, -1198.321
Sun Jun 12 18:24:37 2016, 1465748677.167,  5236.890,  5172.514,     8.906,    -0.026,  -342.538,    -0.232,   -37.734, -1214.069
Sun Jun 12 18:25:44 2016, 1465748744.181,  5303.648,  5239.274,     8.927,    -0.026,  -343.346,    -0.232,   -38.212, -1229.429
Sun Jun 12 18:26:50 2016, 1465748810.908,  5370.419,  5306.041,     8.915,    -0.027,  -330.185,    -0.241,   -38.696, -1244.971
Sun Jun 12 18:27:57 2016, 1465748877.784,  5437.208,  5372.831,     8.900,    -0.026,  -342.308,    -0.231,   -39.187, -1260.718
Sun Jun 12 18:29:04 2016, 1465748944.604,  5504.047,  5439.671,     8.904,    -0.026,  -342.462,    -0.232,   -39.675, -1276.369
Sun Jun 12 18:30:11 2016, 1465749011.403,  5570.836,  5506.450,     8.903,    -0.025,  -356.120,    -0.223,   -40.158, -1291.855
Sun Jun 12 18:31:18 2016, 1465749078.324,  5637.826,  5573.451,     8.902,    -0.025,  -356.080,    -0.223,   -40.634, -1307.119
Sun Jun 12 18:32:25 2016, 1465749145.386,  5704.605,  5640.229,     8.908,    -0.025,  -356.320,    -0.223,   -41.100, -1322.093
Sun Jun 12 18:33:32 2016, 1465749212.140,  5772.704,  5708.332,     8.909,    -0.025,  -356.360,    -0.223,   -41.583, -1337.631
Sun Jun 12 18:34:40 2016, 1465749280.367,  5840.403,  5776.026,     8.922,    -0.025,  -356.880,    -0.223,   -42.072, -1353.309
Sun Jun 12 18:35:47 2016, 1465749347.944,  5908.312,  5843.939,     8.896,    -0.026,  -342.154,    -0.231,   -42.552, -1368.707
Sun Jun 12 18:36:56 2016, 1465749416.049,  5976.564,  5911.959,     8.904,    -0.026,  -342.462,    -0.232,   -43.040, -1384.346
Sun Jun 12 18:38:04 2016, 1465749484.057,  6043.341,  5978.966,     8.905,    -0.025,  -356.200,    -0.223,   -43.524, -1399.815
Sun Jun 12 18:39:11 2016, 1465749551.107,  6110.270,  6045.893,     8.916,    -0.026,  -342.923,    -0.232,   -44.006, -1415.294
Sun Jun 12 18:40:17 2016, 1465749617.940,  6178.299,  6113.921,     8.889,    -0.024,  -370.375,    -0.213,   -44.488, -1430.705
Sun Jun 12 18:41:26 2016, 1465749686.037,  6245.058,  6180.681,     8.909,    -0.024,  -371.208,    -0.214,   -44.950, -1445.539
Sun Jun 12 18:42:32 2016, 1465749752.707,  6311.817,  6247.440,     8.895,    -0.024,  -370.625,    -0.213,   -45.414, -1460.399
Sun Jun 12 18:43:39 2016, 1465749819.608,  6378.867,  6314.489,     8.910,    -0.026,  -342.692,    -0.232,   -45.888, -1475.615
Sun Jun 12 18:44:46 2016, 1465749886.703,  6447.148,  6382.543,     8.913,    -0.026,  -342.808,    -0.232,   -46.372, -1491.172
Sun Jun 12 18:45:55 2016, 1465749955.137,  6514.145,  6449.768,     8.890,    -0.025,  -355.600,    -0.222,   -46.863, -1506.841
Sun Jun 12 18:47:03 2016, 1465750023.642,  6582.873,  6518.496,     8.887,    -0.024,  -370.292,    -0.213,   -47.365, -1522.950
Sun Jun 12 18:48:10 2016, 1465750090.785,  6649.763,  6585.385,     8.887,    -0.025,  -355.480,    -0.222,   -47.854, -1538.615
Sun Jun 12 18:49:17 2016, 1465750157.717,  6717.291,  6652.915,     8.912,    -0.025,  -356.480,    -0.223,   -48.346, -1554.374
Sun Jun 12 18:50:25 2016, 1465750225.260,  6784.130,  6719.753,     8.889,    -0.026,  -341.885,    -0.231,   -48.835, -1570.037
Sun Jun 12 18:51:32 2016, 1465750292.141,  6852.052,  6787.436,     8.909,    -0.026,  -342.654,    -0.232,   -49.330, -1585.943
Sun Jun 12 18:52:40 2016, 1465750360.095,  6918.829,  6854.451,     8.891,    -0.026,  -341.962,    -0.231,   -49.824, -1601.726
Sun Jun 12 18:53:46 2016, 1465750426.752,  6985.647,  6921.271,     8.900,    -0.025,  -356.000,    -0.223,   -50.308, -1617.206
Sun Jun 12 18:54:53 2016, 1465750493.671,  7052.437,  6988.060,     8.904,    -0.025,  -356.160,    -0.223,   -50.794, -1632.768
Sun Jun 12 18:56:00 2016, 1465750560.485,  7119.187,  7054.809,     8.889,    -0.026,  -341.885,    -0.231,   -51.280, -1648.350
Sun Jun 12 18:57:07 2016, 1465750627.281,  7186.185,  7121.808,     8.887,    -0.025,  -355.480,    -0.222,   -51.766, -1663.915
Sun Jun 12 18:58:15 2016, 1465750695.833,  7254.603,  7190.227,     8.890,    -0.026,  -341.923,    -0.231,   -52.256, -1679.580
Sun Jun 12 18:59:22 2016, 1465750762.758,  7321.442,  7257.066,     8.883,    -0.025,  -355.320,    -0.222,   -52.737, -1695.000
Sun Jun 12 19:00:29 2016, 1465750829.566,  7389.171,  7324.795,     8.893,    -0.026,  -342.038,    -0.231,   -53.221, -1710.474
Sun Jun 12 19:01:37 2016, 1465750897.357,  7457.699,  7393.324,     8.892,    -0.025,  -355.680,    -0.222,   -53.709, -1726.092
Sun Jun 12 19:02:45 2016, 1465750965.925,  7524.469,  7460.092,     8.877,    -0.025,  -355.080,    -0.222,   -54.184, -1741.299
Sun Jun 12 19:03:52 2016, 1465751032.744,  7591.289,  7526.912,     8.882,    -0.025,  -355.280,    -0.222,   -54.661, -1756.555
Sun Jun 12 19:04:59 2016, 1465751099.592,  7658.289,  7593.912,     8.899,    -0.026,  -342.269,    -0.231,   -55.145, -1772.043
Sun Jun 12 19:06:06 2016, 1465751166.614,  7725.058,  7660.681,     8.893,    -0.025,  -355.720,    -0.222,   -55.619, -1787.217
Sun Jun 12 19:07:13 2016, 1465751233.431,  7791.916,  7727.541,     8.872,    -0.025,  -354.880,    -0.222,   -56.098, -1802.520
Sun Jun 12 19:08:20 2016, 1465751300.260,  7858.795,  7794.419,     8.874,    -0.025,  -354.960,    -0.222,   -56.578, -1817.868
Sun Jun 12 19:09:27 2016, 1465751367.178,  7925.725,  7861.349,     8.874,    -0.025,  -354.960,    -0.222,   -57.056, -1833.156
Sun Jun 12 19:10:34 2016, 1465751434.096,  7992.515,  7928.138,     8.895,    -0.026,  -342.115,    -0.231,   -57.542, -1848.697
Sun Jun 12 19:11:40 2016, 1465751500.982,  8060.303,  7995.927,     8.874,    -0.025,  -354.960,    -0.222,   -58.034, -1864.454
Sun Jun 12 19:12:48 2016, 1465751568.717,  8127.092,     3.679,     8.548,     0.082,   104.244,     0.701,     0.066,     2.303
Sat Jun 18 20:45:27 2016, 1466275527.158,   900.324,   900.324,    -0.007,     0.049,    -0.153,    -0.000,    12.356,     0.358
Sat Jun 18 20:45:27 2016, 1466275527.158,  1200.516,  1200.516,     0.003,     0.049,     0.066,     0.000,    16.443,     0.466
Sat Jun 18 20:45:27 2016, 1466275527.158,  1500.708,  1500.708,     0.013,     0.049,     0.273,     0.001,    20.541,     0.573
Sat Jun 18 20:45:27 2016, 1466275527.158,  1800.784,  1800.784,    -0.021,     0.049,    -0.427,    -0.001,    24.638,     0.680
Sat Jun 18 20:45:27 2016, 1466275527.158,  2100.969,  2100.969,     0.009,     0.049,     0.188,     0.000,    28.716,     0.786
Sat Jun 18 20:45:27 2016, 1466275527.158,  2401.193,  2401.193,    -0.028,     0.050,    -0.553,    -0.001,    32.765,     0.890
Sat Jun 18 20:45:27 2016, 1466275527.158,  2701.416,  2701.416,     0.042,     0.049,     0.873,     0.002,    36.781,     0.992
Sat Jun 18 20:45:27 2016, 1466275527.158,  3001.638,  3001.638,     0.027,     0.047,     0.571,     0.001,    40.802,     1.093
Sat Jun 18 20:45:27 2016, 1466275527.158,  3301.729,  3301.729,     0.017,     0.048,     0.346,     0.001,    44.821,     1.192
Sat Jun 18 20:45:27 2016, 1466275527.158,  3601.937,  3601.937,    -0.028,     0.049,    -0.585,    -0.001,    48.857,     1.289
Sat Jun 18 20:45:27 2016, 1466275527.158,  3902.165,  3902.165,     0.030,     0.048,     0.631,     0.001,    52.942,     1.388
Sat Jun 18 20:45:27 2016, 1466275527.158,  4202.242,  4202.242,    -0.029,     0.049,    -0.590,    -0.001,    57.000,     1.485
Sat Jun 18 20:45:27 2016, 1466275527.158,  4502.398,  4502.398,     0.043,     0.049,     0.877,     0.002,    61.047,     1.582
Sat Jun 18 20:45:27 2016, 1466275527.158,  4802.430,  4802.430,    -0.027,     0.048,    -0.551,    -0.001,    65.083,     1.680
Sat Jun 18 20:45:27 2016, 1466275527.158,  5102.610,  5102.610,     0.024,     0.049,     0.486,     0.001,    69.126,     1.777
Sat Jun 18 20:45:27 2016, 1466275527.158,  5402.679,  5402.679,     0.040,     0.049,     0.808,     0.002,    73.232,     1.877
Sat Jun 18 20:45:27 2016, 1466275527.158,  5702.910,  5702.910,     0.036,     0.049,     0.730,     0.002,    77.310,     1.976
Sat Jun 18 20:45:27 2016, 1466275527.158,  6002.928,  6002.928,    -0.021,     0.048,    -0.438,    -0.001,    81.377,     2.074
Sat Jun 18 20:45:27 2016, 1466275527.158,  6302.931,  6302.931,    -0.004,     0.049,    -0.080,    -0.000,    85.431,     2.172
Sat Jun 18 20:45:27 2016, 1466275527.158,  6603.031,  6603.031,     0.021,     0.049,     0.425,     0.001,    89.456,     2.272
Sat Jun 18 20:45:31 2016, 1466275531.757,  6849.078,  6848.718,     0.004,     0.049,     0.082,     0.000,    92.762,     2.355
Sat Jun 18 20:47:59 2016, 1466275679.531,    14.361,    14.001,     0.028,    -0.037,    -0.757,    -0.001,    -0.142,    -0.004
Sat Jun 18 20:48:28 2016, 1466275708.343,     2.170,     1.810,     0.035,     0.005,     7.000,     0.000,     0.001,     0.000
Sat Jun 18 20:49:35 2016, 1466275775.556,    69.448,    69.089,    -0.001,     0.009,    -0.111,    -0.000,     0.091,     0.002
Sat Jun 18 20:49:59 2016, 1466275799.895,     2.895,     2.525,     0.032,     0.000,       inf,     0.000,     0.000,    -0.000
Sat Jun 18 20:50:36 2016, 1466275836.727,    39.804,    39.425,    -0.009,     0.002,    -4.500,    -0.000,    -0.005,    -0.000
Sat Jun 18 20:50:49 2016, 1466275849.272,    52.365,    51.875,     0.031,    -0.001,   -31.000,    -0.000,    -0.005,    -0.000
Sat Jun 18 20:50:59 2016, 1466275859.274,    62.135,    61.775,    -0.007,     0.000,      -inf,    -0.000,    -0.006,    -0.000
Sat Jun 18 20:51:24 2016, 1466275884.517,     4.493,     4.137,    -0.185,     0.001,  -185.000,    -0.000,     0.000,    -0.000
Sat Jun 18 20:51:52 2016, 1466275912.170,     5.933,     5.574,    -0.075,     0.000,      -inf,    -0.000,     0.000,    -0.000
Sat Jun 18 20:52:35 2016, 1466275955.955,    49.583,    49.224,    -0.086,     0.000,      -inf,    -0.000,    -0.004,     0.001
Sat Jun 18 20:52:57 2016, 1466275977.641,     4.760,     4.400,    -0.028,     0.000,      -inf,    -0.000,    -0.000,     0.000
Sat Jun 18 20:53:19 2016, 1466275999.926,     3.828,     3.469,    -0.027,     0.002,   -13.500,    -0.000,     0.001,    -0.000
Sat Jun 18 20:53:30 2016, 1466276010.918,    14.938,    14.577,    -0.057,     0.001,   -57.000,    -0.000,     0.002,    -0.000
Sat Jun 18 20:53:43 2016, 1466276023.667,    27.718,    27.362,    -0.050,     0.001,   -50.000,    -0.000,     0.004,    -0.001
Sat Jun 18 20:53:57 2016, 1466276037.511,    41.659,    41.297,    -0.064,     0.001,   -64.000,    -0.000,     0.003,    -0.000
Sat Jun 18 20:54:11 2016, 1466276051.091,    55.228,    54.867,    -0.050,     0.001,   -50.000,    -0.000,     0.003,    -0.000
Sat Jun 18 20:54:22 2016, 1466276062.936,    66.918,    66.557,    -0.037,     0.000,      -inf,    -0.000,     0.002,    -0.000
Sat Jun 18 20:54:46 2016, 1466276086.940,    90.787,    90.428,    -0.060,     0.001,   -60.000,    -0.000,     0.001,    -0.000
Sat Jun 18 20:54:55 2016, 1466276095.126,    99.116,    98.758,    -0.058,     0.001,   -58.000,    -0.000,     0.002,    -0.000
Sat Jun 18 20:55:51 2016, 1466276151.489,   155.516,   155.158,    -0.096,     0.007,   -13.714,    -0.001,     0.035,    -0.009
Sat Jun 18 20:55:58 2016, 1466276158.927,   162.927,   162.546,    -0.095,     0.006,   -15.833,    -0.001,     0.047,    -0.013
Sat Jun 18 20:56:11 2016, 1466276171.975,   176.147,   175.786,    -0.096,     0.006,   -16.000,    -0.001,     0.069,    -0.020
Sat Jun 18 20:56:29 2016, 1466276189.802,     4.741,     4.382,     1.155,     0.006,   192.500,     0.007,     0.005,     0.024
Sat Jun 18 20:56:49 2016, 1466276209.217,     2.079,     1.718,     0.564,     0.006,    94.000,     0.003,     0.002,     0.004
Sat Jun 18 20:57:15 2016, 1466276235.417,     3.838,     3.478,    -0.027,     0.005,    -5.400,    -0.000,     0.003,    -0.000
Sat Jun 18 20:57:42 2016, 1466276262.199,     2.190,     1.830,     0.023,     0.006,     3.833,     0.000,     0.002,     0.000
Sat Jun 18 20:58:10 2016, 1466276290.154,     8.736,     8.374,     0.003,     0.006,     0.500,     0.000,     0.011,     0.000
Sat Jun 18 20:58:17 2016, 1466276297.175,    16.024,    15.664,     0.003,     0.004,     0.750,     0.000,     0.020,     0.000
Sat Jun 18 20:58:25 2016, 1466276305.697,    24.354,    23.994,     0.003,     0.005,     0.600,     0.000,     0.030,     0.000
Sat Jun 18 20:58:50 2016, 1466276330.574,     6.301,     5.940,    -0.007,     0.005,    -1.400,    -0.000,     0.005,    -0.000
Sat Jun 18 20:58:58 2016, 1466276338.486,    14.160,    13.800,    -0.007,     0.006,    -1.167,    -0.000,     0.015,    -0.000
Sat Jun 18 20:59:05 2016, 1466276345.346,    20.850,    20.489,    -0.007,     0.006,    -1.167,    -0.000,     0.024,    -0.001
Sat Jun 18 20:59:34 2016, 1466276374.392,     5.689,     5.329,     0.003,     0.000,       inf,     0.000,    -0.000,     0.000
Sat Jun 18 20:59:44 2016, 1466276384.104,    15.429,    15.068,     0.004,     0.000,       inf,     0.000,     0.001,     0.000
Sat Jun 18 20:59:53 2016, 1466276393.961,    25.278,    24.808,     0.003,     0.000,       inf,     0.000,     0.001,     0.000
Sat Jun 18 21:00:16 2016, 1466276416.006,    47.319,    46.939,     0.003,     0.001,     3.000,     0.000,     0.001,     0.000
Sat Jun 18 21:00:55 2016, 1466276455.183,    86.328,    85.959,     0.032,     0.000,       inf,     0.000,    -0.006,    -0.000
Sat Jun 18 21:01:06 2016, 1466276466.623,    97.948,    97.588,     0.064,     0.000,       inf,     0.000,    -0.009,    -0.001
Sat Jun 18 21:01:13 2016, 1466276474.000,   105.378,   105.018,     0.055,    -0.000,      -inf,    -0.000,    -0.011,    -0.001
Sat Jun 18 21:01:23 2016, 1466276483.465,   114.897,   114.540,     0.077,    -0.001,   -77.000,    -0.000,    -0.016,    -0.002
Sat Jun 18 21:01:30 2016, 1466276490.211,   121.407,   121.048,     0.053,    -0.002,   -26.500,    -0.000,    -0.020,    -0.003
Sat Jun 18 21:01:35 2016, 1466276495.929,   127.327,   126.968,     0.059,    -0.002,   -29.500,    -0.000,    -0.023,    -0.004
Sat Jun 18 21:01:43 2016, 1466276503.269,   134.508,   134.148,     0.037,    -0.001,   -37.000,    -0.000,    -0.027,    -0.005
Sat Jun 18 21:02:17 2016, 1466276537.133,   168.717,   168.357,     0.040,    -0.002,   -20.000,    -0.000,    -0.043,    -0.008
Sat Jun 18 21:02:38 2016, 1466276558.238,     2.403,     2.034,     0.082,     0.004,    20.500,     0.000,     0.001,     0.000
Sat Jun 18 21:03:01 2016, 1466276581.427,     6.634,     6.273,     0.075,    -0.001,   -75.000,    -0.000,    -0.002,    -0.000
Sat Jun 18 21:04:08 2016, 1466276648.094,     8.240,     7.878,     0.041,    -0.003,   -13.667,    -0.000,    -0.005,    -0.001
Sat Jun 18 21:25:53 2016, 1466277953.818,    33.987,     0.001,     9.707,    -0.031,  -314.916,    -0.299,    -0.000,    -0.000
Sat Jun 18 21:25:59 2016, 1466277959.304,    91.131,    56.784,     9.531,    -0.069,  -138.130,    -0.658,    -1.075,   -37.247
Sat Jun 18 21:27:06 2016, 1466278026.241,   158.040,   123.693,     9.496,    -0.070,  -135.657,    -0.665,    -2.374,   -81.758
Sat Jun 18 21:28:13 2016, 1466278093.141,   224.848,   190.503,     9.474,    -0.069,  -137.304,    -0.654,    -3.680,  -126.345
Sat Jun 18 21:29:19 2016, 1466278159.872,   291.668,   257.321,     9.444,    -0.070,  -134.914,    -0.661,    -4.983,  -170.735
Sat Jun 18 21:30:26 2016, 1466278226.708,   358.528,   324.181,     9.423,    -0.070,  -134.614,    -0.660,    -6.284,  -214.932
Sat Jun 18 21:31:33 2016, 1466278293.387,   425.098,   390.750,     9.415,    -0.069,  -136.449,    -0.650,    -7.579,  -258.848
Sat Jun 18 21:32:40 2016, 1466278360.257,   492.158,   457.810,     9.394,    -0.070,  -134.200,    -0.658,    -8.879,  -302.872
Sat Jun 18 21:43:05 2016, 1466278985.471,     0.001,     0.001,    -0.009,     0.049,    -0.193,    -0.000,     0.000,    -0.000
Sat Jun 18 21:43:05 2016, 1466278985.471,    40.243,     0.001,     0.009,    -0.020,    -0.436,    -0.000,    -0.000,    -0.000
Sat Jun 18 21:43:05 2016, 1466278985.471,    40.244,     0.001,     9.487,     0.033,   288.707,     0.312,     0.000,     0.000
Sat Jun 18 21:43:05 2016, 1466278985.471,    46.380,     0.001,    10.014,    -0.045,  -224.759,    -0.446,    -0.000,    -0.000
Sat Jun 18 21:43:11 2016, 1466278991.032,    89.133,    42.394,     9.817,    -0.103,   -95.311,    -1.011,    -1.177,   -42.122
Sat Jun 18 21:44:17 2016, 1466279057.903,   155.932,   109.193,     9.802,    -0.103,   -95.165,    -1.010,    -3.084,  -109.465
Sat Jun 18 21:45:24 2016, 1466279124.861,   223.051,   176.313,     9.786,    -0.102,   -95.941,    -0.998,    -5.012,  -177.417
Sat Jun 18 21:46:31 2016, 1466279191.878,   290.287,   243.331,     9.763,    -0.103,   -94.786,    -1.006,    -6.939,  -245.222
Sat Jun 18 21:47:39 2016, 1466279259.082,   357.131,   310.391,     9.764,    -0.102,   -95.725,    -0.996,    -8.872,  -313.168
Sat Jun 18 21:48:45 2016, 1466279325.939,   423.960,   377.222,     9.746,    -0.102,   -95.549,    -0.994,   -10.776,  -380.036
Sat Jun 18 21:49:52 2016, 1466279392.703,   490.780,   444.030,     9.745,    -0.103,   -94.612,    -1.004,   -12.683,  -447.016
Sat Jun 18 22:00:45 2016, 1466280045.319,     0.001,     0.001,    -0.011,     0.044,    -0.249,    -0.000,     0.000,    -0.000
Sat Jun 18 22:00:45 2016, 1466280045.319,    97.954,     0.001,     0.644,    -0.012,   -55.498,    -0.007,    -0.000,    -0.000
Sat Jun 18 22:00:45 2016, 1466280045.319,    97.955,     0.001,     9.561,     0.029,   329.202,     0.278,     0.000,     0.000
Sat Jun 18 22:00:50 2016, 1466280050.737,   151.170,    52.857,     9.557,     0.028,   341.321,     0.268,     0.398,    13.815
Sat Jun 18 22:01:57 2016, 1466280117.717,   217.727,    48.780,     9.873,    -0.099,   -99.727,    -0.977,    -1.327,   -47.593
Sat Jun 18 22:03:04 2016, 1466280184.622,   284.726,   115.778,     9.847,    -0.101,   -97.495,    -0.995,    -3.196,  -113.903
Sat Jun 18 22:04:12 2016, 1466280252.977,   353.136,   184.189,     9.815,    -0.100,   -98.150,    -0.982,    -5.103,  -181.517
Sat Jun 18 22:05:20 2016, 1466280320.050,   420.157,   251.205,     9.822,    -0.100,   -98.220,    -0.982,    -6.972,  -247.487
Sat Jun 18 22:06:27 2016, 1466280387.028,   486.976,   318.027,     9.797,    -0.098,   -99.969,    -0.960,    -8.832,  -313.145
Sat Jun 18 22:07:33 2016, 1466280453.778,   553.735,   384.787,     9.807,    -0.099,   -99.061,    -0.971,   -10.682,  -378.425
Sat Jun 18 22:08:40 2016, 1466280520.574,   620.731,   451.788,     9.792,    -0.099,   -98.909,    -0.969,   -12.546,  -444.195
Sat Jun 18 22:09:47 2016, 1466280587.553,   687.629,   518.687,     9.798,    -0.099,   -98.970,    -0.970,   -14.391,  -509.218
Sat Jun 18 22:10:54 2016, 1466280654.249,   754.387,   585.434,     9.782,    -0.099,   -98.808,    -0.968,   -16.232,  -574.130
Sat Jun 18 22:12:01 2016, 1466280721.086,   821.222,   652.282,     9.798,    -0.097,  -101.010,    -0.950,   -18.076,  -639.095
Sat Jun 18 22:13:07 2016, 1466280787.958,   888.110,   719.058,     9.797,    -0.099,   -98.960,    -0.970,   -19.912,  -703.824
Sat Jun 18 22:14:14 2016, 1466280854.966,   955.017,   786.075,     9.782,    -0.099,   -98.808,    -0.968,   -21.761,  -768.972
Sat Jun 18 22:15:21 2016, 1466280921.802,  1022.004,   852.952,     9.794,    -0.100,   -97.940,    -0.979,   -23.619,  -834.535
Sat Jun 18 22:16:28 2016, 1466280988.802,  1088.956,   920.009,     9.789,    -0.100,   -97.890,    -0.979,   -25.488,  -900.253
Sat Jun 18 22:17:35 2016, 1466281055.740,  1155.840,   986.885,     9.792,    -0.100,   -97.920,    -0.979,   -27.339,  -965.466
Sat Jun 18 22:18:42 2016, 1466281122.640,  1222.953,  1053.995,     9.793,    -0.100,   -97.930,    -0.979,   -29.207, -1031.256
Sat Jun 18 22:19:49 2016, 1466281189.714,  1289.867,  1120.908,     9.791,    -0.100,   -97.910,    -0.979,   -31.072, -1096.977
Sat Jun 18 22:20:58 2016, 1466281258.284,  1358.520,  1189.561,     9.775,    -0.100,   -97.750,    -0.978,   -32.973, -1163.889
Sat Jun 18 22:22:05 2016, 1466281325.209,  1425.343,  1256.386,     9.784,    -0.099,   -98.828,    -0.969,   -34.821, -1228.976
Sat Jun 18 22:23:11 2016, 1466281391.945,  1492.117,  1323.159,     9.770,    -0.100,   -97.700,    -0.977,   -36.667, -1293.984
Sat Jun 18 22:24:18 2016, 1466281458.784,  1558.891,  1389.932,     9.770,    -0.098,   -99.694,    -0.957,   -38.516, -1359.091
Sat Jun 18 22:25:25 2016, 1466281525.493,  1625.665,  1456.705,     9.781,    -0.099,   -98.798,    -0.968,   -40.368, -1424.276
Sat Jun 18 22:26:32 2016, 1466281592.271,  1692.497,  1523.538,     9.771,    -0.099,   -98.697,    -0.967,   -42.213, -1489.226
Sat Jun 18 22:27:39 2016, 1466281659.029,  1759.844,  1590.652,     9.783,    -0.099,   -98.818,    -0.969,   -44.072, -1554.654
